,company,description,location,salary,title,hourly_salary,monthly_salary,annual_salary
636,"    Alambic Investment Management, LP","
We are a small, entrepreneurial San Francisco-based quantitative investment firm looking for an addition to our research staff, ideally a PhD-level engineer,...","San Francisco, CA 94111 (Financial District area)",,Data Scientist / Engineer,,,
637,    ThousandEyes,"
We are looking for an exceptional Data Scientist to apply big data analysis, data mining and advanced visualization techniques to massive volumes of data...","San Francisco, CA 94105 (Financial District area)",,Network Data Scientist,,,
638,    OnboardIQ,"
Excellent communication skills, communicating with diverse teams including Data scientists, Data engineers, product managers, and executive management....","San Francisco, CA",,Algorithm and Data Scientist (Machine Learning),,,
639,    Fitbit,"
Passion for data and data mining. Mine field data generated by Fitbit devices. Design, develop and build scripts to automate data processing....","San Francisco, CA 94105 (Financial District area)",,Firmware Data Scientist,,,
640,    Twitch,"
We think of Emmett, the CEO, as Twitch’s original data scientist. Professional work as a Data Scientist at a web/mobile product company is preferred, but any...","San Francisco, CA",,Data Scientist,,,
641,    Bridgelux,"
As a Data Scientist, you will play a key role in building out our data science platform and shaping the IoT services targeted at the rapidly growing smart...","San Francisco, CA 94133 (Russian Hill area)",,Data Scientist,,,
642,    Walmart eCommerce,"Will have the opportunity to work closely with our data scientists, business partners and systems engineers to drive the definition and implementation of the...","San Bruno, CA",,Staff Software Engineer - Backend,,,
643,    Workday,Work with product managers to formulate the data analytics problem. Join our team and experience Workday!...,"San Francisco, CA",,Data Scientist,,,
644,    Walmart eCommerce,"We are Big Data Engineers, Data Analysts, Data Scientists and Applications Engineers, working in small groups to solve sophisticated and impactful problems....","San Bruno, CA",,Smart Pricing Data Analyst,,,
645,"    Alambic Investment Management, LP","We are a small, entrepreneurial San Francisco-based quantitative investment firm looking for an addition to our research staff, ideally a PhD-level engineer,...","San Francisco, CA",,Data Scientist / Engineer,,,
646,    Walmart eCommerce,"Estimate staffing needs (both data scientists and applied data science engineers) for projects. Represent @Labs externally as a data science thought leader, to...","Sunnyvale, CA",,"Distinguished Data Scientist, Category Development",,,
647,    Walmart eCommerce,"Staying current on published data mining, machine learning and modeling techniques and competing technologies and sharing these findings with scientists and...","Sunnyvale, CA",,Machine Learning Scientist,,,
648,    Medlytic,"
We are looking for a data scientist who sees waste and unlocked value in EMR data, and is passionate about breaking down these barriers to improve healthcare....","San Francisco, CA",110000.0,Data Scientist / Bioinformatics (co-founder),,,110000.0
649,    Uber,"
The adversarial problems we solve are among the toughest challenges a data scientist can encounter. Our opponents morph everyday, and we use data at scale to...","San Francisco, CA 94105 (Financial District area)",,Data Scientist - Fraud and Security,,,
650,    Strategi LLC,"
Job Description WHAT YOU'LL BE DOING: Collaborate with teams to plan and execute data-focused projects that help the company make better, smarter, and faster","San Francisco, CA",,Data Scientist,,,
651,    Siemens,"
Hands-on expertise in handling and analyzing large data sets. We are looking for a motivated Research Scientist who would like to be part of a dynamic team in...","Berkeley, CA",,Research Scientist - Machine Intelligence,,,
652,    Airbnb,"
Work with data scientists to develop a scalable data visualization platform. Help data scientists optimize productionized Pig and Hive queries....","San Francisco, CA",,Data Engineer,,,
653,    Vida,"
Working knowledge of distributed systems and big data processing pipelines. Define, research, experiment, prototype, design, code, test, deploy, maintain, and...","San Francisco, CA 94110 (Mission area)",,"Scientist, Data Science",,,
654,    kWh Analytics,"
Experience in weather data is a strong plus. A track record of spotting relevant trends in noisy data sets. Pivoting quickly from one data analysis project to...","San Francisco, CA 94104 (Financial District area)",120000.0,Data Scientist,,,120000.0
655,    Cox Enterprises,"
As Data Scientist at NewCo, you’ll help us find out just how far we can go to help our publishers to maximize their yield and help our demand partners to find...","San Francisco, CA",,Data Scientist,,,
656,    Zynga,"
Work with large amounts of data. Zynga’s data science team uses our unique and expansive data to model and predict user behavior, making our games more...","San Francisco, CA",,Data Scientist,,,
657,    Uber,"
We’re looking for an experienced data scientist on our Marketing Analytics team to use advanced analytics and modeling to drive spend decisions for Uber’s multi...","San Francisco, CA 94103 (South Of Market area)",,Marketing (Advanced) Analytics - Data Scientist,,,
658,    Workday,Work with product managers to formulate the data analytics problem. Join our team and experience Workday!...,"San Francisco, CA",,Data Scientist,,,
659,    Walmart eCommerce,"As a Data Scientist you will play a unique role in driving the future of the next generation supply chain by researching, designing and implementing cutting...","San Bruno, CA",,Data Scientist,,,
660,    Gallup,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...","Chicago, IL",,Data Scientist – Predictive Analytics,,,
661,    CVS Health,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Northbrook, IL",,"Predictive Modeling, Strategic Analytics",,,
662,"    Orzota, Inc.","Install patches and upgrades, provide support to end users and Data Scientists. Knowledge of integration with Big Data systems, particularly Cloudera Hadoop, is...","Chicago, IL",,SAS and R Admin on Linux,,,
663,    Groupon,"
Data mining, machine learning, statistical analysis, modeling, and personalization technology development;...","Chicago, IL 60654 (Loop area)",,Data Scientist - Groupon Getaways,,,
664,"    Anthem, Inc.","
DATA SCIENTIST or DATA SCIENTIST LEAD. Intermediate to Advanced knowledge of data extraction and manipulation using SQL....","Chicago, IL 60601 (Loop area)",,Data Scientist or Data Scientist Lead(Healthcare)-115937,,,
665,    Technocraft solutions LLc,"
Data Scientist with Neural Network and AI:. NEED LOCAL US CITIZEN OR GREEN CARD ONLY (FACE TO FACE INTERVIEW)*....","Chicago, IL",,Data Scientist (USC/GC only),,,
666,    Brad's Deals,"
Brad’s Deals is looking for an experienced data scientist to join our team. Develop recommender systems based on behavioral data....","Chicago, IL",,Data Scientist,,,
667,    The Marketing Arm,"
You are responsible for making the data come to life and tell a useful story. You are familiar and enjoy working with financial and statistical data and models....","Chicago, IL",,Associate Research Analyst,,,
