"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"Otsego County, NY"	"36077"	9440	995375	948.38629	929.25451	967.51806
	"Putnam County, NY"	"36079"	9923	1580113	627.99306	615.63673	640.34939
	"Queens County, NY"	"36081"	239370	35623621	671.94180	669.24994	674.63366
	"Rensselaer County, NY"	"36083"	23621	2508565	941.61403	929.60578	953.62228
	"Richmond County, NY"	"36085"	56722	7356839	771.01048	764.66535	777.35562
	"Rockland County, NY"	"36087"	33048	4853376	680.92808	673.58658	688.26958
	"St. Lawrence County, NY"	"36089"	16561	1787549	926.46411	912.35365	940.57458
	"Saratoga County, NY"	"36091"	24876	3421326	727.08652	718.05102	736.12201
	"Schenectady County, NY"	"36093"	24425	2421366	1008.72813	996.07748	1021.37878
	"Schoharie County, NY"	"36095"	4520	515631	876.59586	851.04025	902.15147
	"Schuyler County, NY"	"36097"	2993	300418	996.27852	960.58548	1031.97155
	"Seneca County, NY"	"36099"	5233	559479	935.33448	909.99209	960.67688
	"Steuben County, NY"	"36101"	16004	1581844	1011.73061	996.05564	1027.40558
	"Suffolk County, NY"	"36103"	181353	23563964	769.62009	766.07791	773.16226
	"Sullivan County, NY"	"36105"	11759	1218866	964.74920	947.31166	982.18674
	"Tioga County, NY"	"36107"	6939	821111	845.07454	825.19059	864.95849
	"Tompkins County, NY"	"36109"	9927	1602445	619.49084	607.30426	631.67742
	"Ulster County, NY"	"36111"	25019	2897720	863.40295	852.70416	874.10174
	"Warren County, NY"	"36113"	9993	1037841	962.86425	943.98551	981.74300
	"Washington County, NY"	"36115"	9556	997680	957.82215	938.61765	977.02664
	"Wayne County, NY"	"36117"	12868	1495882	860.22828	845.36501	875.09155
	"Westchester County, NY"	"36119"	114369	15068052	759.01649	754.61750	763.41549
	"Wyoming County, NY"	"36121"	5800	680078	852.84335	830.89452	874.79218
	"Yates County, NY"	"36123"	3955	401106	986.02364	955.29311	1016.75418
	"Alamance County, NC"	"37001"	22423	2293411	977.71398	964.91660	990.51136
	"Alexander County, NC"	"37003"	5124	574061	892.58807	868.14799	917.02815
	"Alleghany County, NC"	"37005"	2121	174287	1216.95824	1165.16639	1268.75008
	"Anson County, NC"	"37007"	4587	419410	1093.67922	1062.02864	1125.32980
	"Ashe County, NC"	"37009"	4937	417594	1182.24879	1149.27010	1215.22748
	"Avery County, NC"	"37011"	3022	284084	1063.76987	1025.84217	1101.69757
	"Beaufort County, NC"	"37013"	8723	743466	1173.28835	1148.66610	1197.91061
	"Bertie County, NC"	"37015"	4023	325777	1234.89381	1196.73361	1273.05401
	"Bladen County, NC"	"37017"	6218	543113	1144.88145	1116.42431	1173.33859
	"Brunswick County, NC"	"37019"	15275	1516470	1007.27347	991.29950	1023.24744
	"Buncombe County, NC"	"37021"	36398	3636467	1000.91655	990.63366	1011.19944
	"Burke County, NC"	"37023"	14475	1438617	1006.17468	989.78312	1022.56624
	"Cabarrus County, NC"	"37025"	20458	2570634	795.83480	784.92926	806.74035
	"Caldwell County, NC"	"37027"	13256	1289080	1028.33028	1010.82446	1045.83610
	"Camden County, NC"	"37029"	1097	142692	768.78872	723.29413	814.28331
	"Carteret County, NC"	"37031"	11321	1022227	1107.48395	1087.08297	1127.88494
	"Caswell County, NC"	"37033"	4016	377749	1063.13981	1030.25846	1096.02116
	"Catawba County, NC"	"37035"	22682	2396238	946.56708	934.24832	958.88583
	"Chatham County, NC"	"37037"	8712	943908	922.97131	903.58990	942.35272
	"Cherokee County, NC"	"37039"	5319	419870	1266.82068	1232.77546	1300.86591
	"Chowan County, NC"	"37041"	2894	235110	1230.91319	1186.06610	1275.76028
	"Clay County, NC"	"37043"	2009	159056	1263.07716	1207.84449	1318.30982
	"Cleveland County, NC"	"37045"	16940	1554772	1089.54882	1073.14118	1105.95646
	"Columbus County, NC"	"37047"	10528	898198	1172.12463	1149.73449	1194.51478
	"Craven County, NC"	"37049"	14637	1567577	933.73404	918.60702	948.86105
	"Cumberland County, NC"	"37051"	34243	4994491	685.61541	678.35350	692.87732
	"Currituck County, NC"	"37053"	3038	352076	862.88188	832.19777	893.56599
	"Dare County, NC"	"37055"	4341	528463	821.43878	797.00242	845.87513
	"Davidson County, NC"	"37057"	23957	2513312	953.20438	941.13386	965.27489
	"Davie County, NC"	"37059"	5870	623088	942.08202	917.98153	966.18250
	"Duplin County, NC"	"37061"	8176	879428	929.69521	909.54284	949.84759
	"Durham County, NC"	"37063"	27774	4048989	685.94901	677.88170	694.01632
	"Edgecombe County, NC"	"37065"	9603	895504	1072.35702	1050.90876	1093.80528
	"Forsyth County, NC"	"37067"	46198	5350327	863.46124	855.58739	871.33510
	"Franklin County, NC"	"37069"	7463	892179	836.49133	817.51288	855.46978
	"Gaston County, NC"	"37071"	32493	3188276	1019.14012	1008.05871	1030.22154
	"Gates County, NC"	"37073"	1879	182437	1029.94458	983.37455	1076.51462
	"Graham County, NC"	"37075"	1661	135580	1225.10695	1166.18932	1284.02458
	"Granville County, NC"	"37077"	7571	885750	854.75586	835.50183	874.00988
	"Greene County, NC"	"37079"	2907	327615	887.32201	855.06569	919.57833
	"Guilford County, NC"	"37081"	59082	7415612	796.72453	790.30007	803.14899
	"Halifax County, NC"	"37083"	10479	887461	1180.78428	1158.17604	1203.39252
	"Harnett County, NC"	"37085"	12854	1702234	755.12532	742.07095	768.17969
	"Haywood County, NC"	"37087"	10876	917274	1185.68716	1163.40324	1207.97108
	"Henderson County, NC"	"37089"	19598	1604525	1221.42067	1204.31991	1238.52143
	"Hertford County, NC"	"37091"	4419	382247	1156.05878	1121.97294	1190.14462
	"Hoke County, NC"	"37093"	4255	674275	631.04816	612.08683	650.00949
	"Hyde County, NC"	"37095"	1018	92202	1104.09752	1036.27255	1171.92250
	"Iredell County, NC"	"37097"	20430	2338234	873.73633	861.75508	885.71759
	"Jackson County, NC"	"37099"	5158	601641	857.32189	833.92494	880.71885
	"Johnston County, NC"	"37101"	17535	2428861	721.94333	711.25755	732.62911
	"Jones County, NC"	"37103"	1906	162076	1175.99151	1123.19578	1228.78724
	"Lee County, NC"	"37105"	7987	863337	925.13121	904.84188	945.42053
	"Lenoir County, NC"	"37107"	11173	948204	1178.33293	1156.48355	1200.18232
	"Lincoln County, NC"	"37109"	10192	1160213	878.45939	861.40453	895.51424
	"McDowell County, NC"	"37111"	6977	702959	992.51877	969.22925	1015.80828
	"Macon County, NC"	"37113"	6545	518242	1262.92350	1232.32654	1293.52046
	"Madison County, NC"	"37115"	3548	325198	1091.02762	1055.12716	1126.92808
	"Martin County, NC"	"37117"	5446	393500	1383.98983	1347.23198	1420.74769
	"Mecklenburg County, NC"	"37119"	79154	13486686	586.90474	582.81603	590.99346
	"Mitchell County, NC"	"37121"	3272	250411	1306.65186	1261.87957	1351.42416
	"Montgomery County, NC"	"37123"	4296	436977	983.11810	953.71930	1012.51691
	"Moore County, NC"	"37125"	15400	1334561	1153.93751	1135.71207	1172.16295
	"Nash County, NC"	"37127"	14768	1475362	1000.97468	984.83041	1017.11894
	"New Hanover County, NC"	"37129"	24755	3017988	820.24846	810.03036	830.46655
	"Northampton County, NC"	"37131"	4445	349953	1270.17057	1232.82988	1307.51125
	"Onslow County, NC"	"37133"	13539	2651098	510.69406	502.09158	519.29654
	"Orange County, NC"	"37135"	11479	2032834	564.67965	554.34951	575.00979
	"Pamlico County, NC"	"37137"	2356	207920	1133.12813	1087.37219	1178.88406
	"Pasquotank County, NC"	"37139"	6022	611641	984.56447	959.69710	1009.43184
	"Pender County, NC"	"37141"	6824	768460	888.00979	866.94028	909.07929
	"Perquimans County, NC"	"37143"	2354	200878	1171.85555	1124.51570	1219.19541
	"Person County, NC"	"37145"	6296	608068	1035.41051	1009.83430	1060.98673
	"Pitt County, NC"	"37147"	17695	2475673	714.75514	704.22369	725.28659
	"Polk County, NC"	"37149"	4546	314691	1444.59168	1402.59775	1486.58560
	"Randolph County, NC"	"37151"	19895	2199467	904.53733	891.96804	917.10661
	"Richmond County, NC"	"37153"	8468	742724	1140.12742	1115.84349	1164.41136
	"Robeson County, NC"	"37155"	19297	2072956	930.89289	917.75847	944.02731
	"Rockingham County, NC"	"37157"	16931	1482823	1141.80856	1124.60937	1159.00776
	"Rowan County, NC"	"37159"	22464	2159218	1040.37665	1026.77151	1053.98180
	"Rutherford County, NC"	"37161"	12694	1050391	1208.50236	1187.47889	1229.52582
	"Sampson County, NC"	"37163"	9944	994919	999.47835	979.83349	1019.12321
	"Scotland County, NC"	"37165"	5952	576754	1031.98244	1005.76460	1058.20028
	"Stanly County, NC"	"37167"	9931	952541	1042.57979	1022.07436	1063.08522
	"Stokes County, NC"	"37169"	7214	739339	975.73643	953.21995	998.25292
	"Surry County, NC"	"37171"	13025	1162989	1119.95900	1100.72501	1139.19299
	"Swain County, NC"	"37173"	2780	217633	1277.37981	1229.89511	1324.86451
	"Transylvania County, NC"	"37175"	5942	503154	1180.95056	1150.92291	1210.97822
	"Tyrrell County, NC"	"37177"	705	68398	1030.73189	954.64546	1106.81833
	"Union County, NC"	"37179"	16685	2764940	603.44890	594.29232	612.60548
	"Vance County, NC"	"37181"	7475	710452	1052.14708	1028.29497	1075.99920
	"Wake County, NC"	"37183"	63319	12833580	493.38532	489.54228	497.22837
	"Warren County, NC"	"37185"	3628	327897	1106.44501	1070.44089	1142.44914
	"Washington County, NC"	"37187"	2510	212095	1183.43195	1137.13392	1229.72998
	"Watauga County, NC"	"37189"	4880	767193	636.08505	618.23821	653.93189
	"Wayne County, NC"	"37191"	17428	1900040	917.24385	903.62573	930.86197
	"Wilkes County, NC"	"37193"	11207	1089530	1028.60867	1009.56452	1047.65281
	"Wilson County, NC"	"37195"	12521	1248953	1002.51971	984.95951	1020.07991
	"Yadkin County, NC"	"37197"	6178	601395	1027.27824	1001.66172	1052.89477
	"Yancey County, NC"	"37199"	3294	284100	1159.45090	1119.85532	1199.04647
	"Adams County, ND"	"38001"	561	38703	1449.50004	1329.55208	1569.44800
	"Barnes County, ND"	"38003"	2205	179677	1227.20215	1175.97881	1278.42548
	"Benson County, ND"	"38005"	1081	108291	998.23623	938.72807	1057.74440
	"Billings County, ND"	"38007"	70	13277	527.22754	411.00023	666.12036
	"Bottineau County, ND"	"38009"	1396	106926	1305.57582	1237.08766	1374.06397
	"Bowman County, ND"	"38011"	725	50321	1440.75038	1335.87446	1545.62631
	"Burke County, ND"	"38013"	388	33564	1156.00048	1040.97389	1271.02706
	"Burleigh County, ND"	"38015"	9134	1240224	736.47986	721.37605	751.58367
	"Cass County, ND"	"38017"	13406	2255387	594.39910	584.33709	604.46111
	"Cavalier County, ND"	"38019"	917	68286	1342.88141	1255.96354	1429.79928
	"Dickey County, ND"	"38021"	1193	87035	1370.71293	1292.93035	1448.49551
	"Divide County, ND"	"38023"	541	34794	1554.86578	1423.84194	1685.88963
	"Dunn County, ND"	"38025"	569	58346	975.21681	895.08571	1055.34791
	"Eddy County, ND"	"38027"	750	40647	1845.15462	1713.09860	1977.21064
	"Emmons County, ND"	"38029"	876	60876	1438.99074	1343.69751	1534.28396
	"Foster County, ND"	"38031"	782	56006	1396.27897	1298.41454	1494.14340
	"Golden Valley County, ND"	"38033"	285	28337	1005.75220	888.98398	1122.52041
	"Grand Forks County, ND"	"38035"	7117	1069809	665.25894	649.80290	680.71498
	"Grant County, ND"	"38037"	589	40722	1446.39261	1329.58138	1563.20385
	"Griggs County, ND"	"38039"	660	39913	1653.59657	1527.43890	1779.75424
	"Hettinger County, ND"	"38041"	569	41504	1370.95220	1258.30452	1483.59988
	"Kidder County, ND"	"38043"	456	40385	1129.13210	1025.49425	1232.76996
	"LaMoure County, ND"	"38045"	832	69956	1189.31900	1108.50385	1270.13415
	"Logan County, ND"	"38047"	477	33240	1435.01805	1306.23632	1563.79978
	"McHenry County, ND"	"38049"	1029	90875	1132.32462	1063.13844	1201.51080
	"McIntosh County, ND"	"38051"	989	48753	2028.59311	1902.16232	2155.02391
	"McKenzie County, ND"	"38053"	943	105074	897.46274	840.18094	954.74454
	"McLean County, ND"	"38055"	1879	145780	1288.92852	1230.64826	1347.20879
	"Mercer County, ND"	"38057"	1251	135862	920.78727	869.76183	971.81271
	"Morton County, ND"	"38059"	3878	425100	912.25594	883.54358	940.96830
	"Mountrail County, ND"	"38061"	1329	118974	1117.05078	1056.99339	1177.10818
	"Nelson County, ND"	"38063"	1038	52856	1963.82624	1844.35581	2083.29668
	"Oliver County, ND"	"38065"	197	30531	645.24582	555.14097	735.35066
	"Pembina County, ND"	"38067"	1436	124588	1152.59897	1092.98376	1212.21418
	"Pierce County, ND"	"38069"	1079	71449	1510.16809	1420.05858	1600.27760
	"Ramsey County, ND"	"38071"	2293	185163	1238.36836	1187.68050	1289.05621
	"Ransom County, ND"	"38073"	1348	90774	1485.00672	1405.73112	1564.28232
	"Renville County, ND"	"38075"	503	40395	1245.20361	1136.38268	1354.02455
	"Richland County, ND"	"38077"	2315	271261	853.42161	818.65645	888.18677
	"Rolette County, ND"	"38079"	2018	222221	908.10499	868.48344	947.72655
	"Sargent County, ND"	"38081"	595	64968	915.83549	842.24612	989.42485
	"Sheridan County, ND"	"38083"	231	23294	991.67168	863.78715	1119.55620
	"Sioux County, ND"	"38085"	595	66462	895.24841	823.31326	967.18356
	"Slope County, ND"	"38087"	65	11908	545.85153	421.27729	695.73144
	"Stark County, ND"	"38089"	3440	385907	891.40648	861.61770	921.19525
	"Steele County, ND"	"38091"	297	32890	903.01003	800.31004	1005.71003
	"Stutsman County, ND"	"38093"	3753	339903	1104.13853	1068.81287	1139.46420
	"Towner County, ND"	"38095"	567	39610	1431.45670	1313.63026	1549.28314
	"Traill County, ND"	"38097"	1584	132146	1198.67419	1139.64326	1257.70513
	"Walsh County, ND"	"38099"	2336	184755	1264.37715	1213.10326	1315.65104
	"Ward County, ND"	"38101"	7814	970224	805.38103	787.52352	823.23853
	"Wells County, ND"	"38103"	1152	72112	1597.51498	1505.26319	1689.76676
	"Williams County, ND"	"38105"	3379	357046	946.37666	914.46672	978.28660
	"Adams County, OH"	"39001"	4937	450981	1094.72461	1064.18740	1125.26182
	"Allen County, OH"	"39003"	17134	1709439	1002.31713	987.30882	1017.32545
	"Ashland County, OH"	"39005"	8220	847787	969.58316	948.62249	990.54384
	"Ashtabula County, OH"	"39007"	17902	1628627	1099.20811	1083.10591	1115.31031
	"Athens County, OH"	"39009"	7509	1022336	734.49433	717.88113	751.10754
	"Auglaize County, OH"	"39011"	7535	736877	1022.55872	999.46985	1045.64759
	"Belmont County, OH"	"39013"	14551	1122618	1296.16664	1275.10605	1317.22723
	"Brown County, OH"	"39015"	6950	702512	989.30694	966.04775	1012.56614
	"Butler County, OH"	"39017"	45516	5683003	800.91459	793.55658	808.27259
	"Carroll County, OH"	"39019"	4404	462280	952.66938	924.53258	980.80617
	"Champaign County, OH"	"39021"	6094	633151	962.48762	938.32189	986.65336
	"Clark County, OH"	"39023"	26237	2246068	1168.13026	1153.99544	1182.26508
	"Clermont County, OH"	"39025"	22785	3053890	746.09760	736.40975	755.78545
	"Clinton County, OH"	"39027"	6356	666830	953.16647	929.73320	976.59974
	"Columbiana County, OH"	"39029"	19276	1746844	1103.47575	1087.89780	1119.05371
	"Coshocton County, OH"	"39031"	6267	591642	1059.25543	1033.02974	1085.48112
	"Crawford County, OH"	"39033"	8142	717229	1135.20229	1110.54395	1159.86062
	"Cuyahoga County, OH"	"39035"	228040	21114424	1080.01999	1075.58715	1084.45283
	"Darke County, OH"	"39037"	8920	847035	1053.08517	1031.23086	1074.93949
	"Defiance County, OH"	"39039"	5683	625571	908.45004	884.83067	932.06941
	"Delaware County, OH"	"39041"	12536	2447664	512.16180	503.19611	521.12749
	"Erie County, OH"	"39043"	13782	1244779	1107.18449	1088.69947	1125.66951
	"Fairfield County, OH"	"39045"	17413	2220718	784.11577	772.46916	795.76238
	"Fayette County, OH"	"39047"	5381	459167	1171.90478	1140.59234	1203.21721
	"Franklin County, OH"	"39049"	135732	18123277	748.93740	744.95303	752.92178
	"Fulton County, OH"	"39051"	6047	680492	888.62176	866.22408	911.01944
	"Gallia County, OH"	"39053"	5432	494830	1097.75074	1068.55766	1126.94382
	"Geauga County, OH"	"39055"	11328	1487427	761.58359	747.55878	775.60841
	"Greene County, OH"	"39057"	19786	2514399	786.90773	775.94292	797.87253
	"Guernsey County, OH"	"39059"	7002	647029	1082.17715	1056.82917	1107.52513
	"Hamilton County, OH"	"39061"	127517	13045384	977.48752	972.12235	982.85268
	"Hancock County, OH"	"39063"	10349	1182381	875.26779	858.40428	892.13129
	"Hardin County, OH"	"39065"	5006	510897	979.84525	952.70161	1006.98890
	"Harrison County, OH"	"39067"	3263	253277	1288.31280	1244.10805	1332.51754
	"Henry County, OH"	"39069"	4229	458612	922.13025	894.33763	949.92287
	"Highland County, OH"	"39071"	7279	683789	1064.50967	1040.05454	1088.96479
	"Hocking County, OH"	"39073"	4650	463166	1003.95970	975.10306	1032.81635
	"Holmes County, OH"	"39075"	4489	665247	674.78696	655.04692	694.52700
	"Huron County, OH"	"39077"	8795	954443	921.47986	902.22129	940.73843
	"Jackson County, OH"	"39079"	6050	527396	1147.14560	1118.23900	1176.05219
	"Jefferson County, OH"	"39081"	15759	1132222	1391.86485	1370.13339	1413.59630
	"Knox County, OH"	"39083"	9098	939162	968.73596	948.82975	988.64217
	"Lake County, OH"	"39085"	35347	3658805	966.08046	956.00898	976.15193
	"Lawrence County, OH"	"39087"	11637	996937	1167.27536	1146.06692	1188.48381
	"Licking County, OH"	"39089"	21846	2544150	858.67579	847.28905	870.06252
	"Logan County, OH"	"39091"	7391	734826	1005.81634	982.88533	1028.74735
	"Lorain County, OH"	"39093"	42633	4727030	901.89823	893.33691	910.45955
	"Lucas County, OH"	"39095"	70116	7144181	981.44210	974.17749	988.70671
	"Madison County, OH"	"39097"	5827	672457	866.52381	844.27462	888.77299
	"Mahoning County, OH"	"39099"	49031	3923683	1249.61675	1238.55567	1260.67783
	"Marion County, OH"	"39101"	10750	1061040	1013.15690	994.00427	1032.30954
	"Medina County, OH"	"39103"	19284	2648736	728.04538	717.76957	738.32118
	"Meigs County, OH"	"39105"	4265	375612	1135.48023	1101.40207	1169.55839
	"Mercer County, OH"	"39107"	6152	654378	940.12941	916.63656	963.62225
	"Miami County, OH"	"39109"	15087	1623669	929.19185	914.36462	944.01908
	"Monroe County, OH"	"39111"	2828	237623	1190.12048	1146.25658	1233.98439
	"Montgomery County, OH"	"39113"	89523	8711433	1027.64953	1020.91769	1034.38137
	"Morgan County, OH"	"39115"	2573	240231	1071.05245	1029.66707	1112.43782
	"Morrow County, OH"	"39117"	4457	544126	819.11175	795.06381	843.15969
	"Muskingum County, OH"	"39119"	14358	1368637	1049.07291	1031.91301	1066.23281
	"Noble County, OH"	"39121"	1953	230087	848.80936	811.16369	886.45504
	"Ottawa County, OH"	"39123"	7275	661421	1099.90460	1074.62940	1125.17980
	"Paulding County, OH"	"39125"	2924	315746	926.06082	892.49426	959.62739
	"Perry County, OH"	"39127"	5245	565700	927.16988	902.07745	952.26230
	"Pickaway County, OH"	"39129"	7521	867620	866.85415	847.26281	886.44550
	"Pike County, OH"	"39131"	5057	453196	1115.85274	1085.09769	1146.60780
	"Portage County, OH"	"39133"	19657	2530458	776.81590	765.95625	787.67554
	"Preble County, OH"	"39135"	6611	677458	975.85385	952.33006	999.37764
	"Putnam County, OH"	"39137"	4713	553026	852.22033	827.88937	876.55129
	"Richland County, OH"	"39139"	20564	2018861	1018.59415	1004.67209	1032.51621
	"Ross County, OH"	"39141"	12106	1219435	992.75484	975.07014	1010.43954
	"Sandusky County, OH"	"39143"	10078	980858	1027.46779	1007.40750	1047.52807
	"Scioto County, OH"	"39145"	15218	1258361	1209.35089	1190.13637	1228.56542
	"Seneca County, OH"	"39147"	9080	917239	989.92738	969.56557	1010.28919
	"Shelby County, OH"	"39149"	6486	783011	828.34085	808.18150	848.50021
	"Stark County, OH"	"39151"	62848	6023031	1043.46134	1035.30328	1051.61940
