,Notes,County,County Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Race,Race Code,Hispanic Origin,Hispanic Origin Code,Deaths,Population,Crude Rate,% of Total Deaths,year,pct_total_deaths,deaths,population,crude_100k,county_id,state,county_code,CTYNAME,pop_merge_ind
964,,"Westmoreland County, PA",42129.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,13.0,22388,Unreliable,0.021%,2009,0.021,13.0,22388.0,58.0668215115,42129,PA,42129,Westmoreland County,Westmoreland County_2009
965,,"Westmoreland County, PA",42129.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,13.0,29600,Unreliable,0.021%,2009,0.021,13.0,29600.0,43.9189189189,42129,PA,42129,Westmoreland County,Westmoreland County_2009
966,,"Westmoreland County, PA",42129.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,18.0,28968,Unreliable,0.029%,2009,0.029,18.0,28968.0,62.1375310688,42129,PA,42129,Westmoreland County,Westmoreland County_2009
967,,"Kent County, RI",44003.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,12.0,12987,Unreliable,0.019%,2009,0.019,12.0,12987.0,92.4000924001,44003,RI,44003,Kent County,Kent County_2009
968,,"Providence County, RI",44007.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,22.0,27847,79.003,0.035%,2009,0.035,22.0,27847.0,79.0031242145,44007,RI,44007,Providence County,Providence County_2009
969,,"Providence County, RI",44007.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,15.0,35136,Unreliable,0.024%,2009,0.024,15.0,35136.0,42.6912568306,44007,RI,44007,Providence County,Providence County_2009
970,,"Providence County, RI",44007.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,36.0,33698,106.831,0.057%,2009,0.057,36.0,33698.0,106.831265951,44007,RI,44007,Providence County,Providence County_2009
971,,"Providence County, RI",44007.0,55-64 years,55-64,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,12.0,28901,Unreliable,0.019%,2009,0.019,12.0,28901.0,41.5210546348,44007,RI,44007,Providence County,Providence County_2009
972,,"Providence County, RI",44007.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,24.0,26933,89.110,0.038%,2009,0.038,24.0,26933.0,89.1100137378,44007,RI,44007,Providence County,Providence County_2009
973,,"Anderson County, SC",45007.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,10.0,11514,Unreliable,0.016%,2009,0.016,10.0,11514.0,86.8507903422,45007,SC,45007,Anderson County,Anderson County_2009
974,,"Anderson County, SC",45007.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,10.0,11182,Unreliable,0.016%,2009,0.016,10.0,11182.0,89.4294401717,45007,SC,45007,Anderson County,Anderson County_2009
975,,"Charleston County, SC",45019.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,20.0,14872,134.481,0.032%,2009,0.032,20.0,14872.0,134.480903712,45019,SC,45019,Charleston County,Charleston County_2009
976,,"Greenville County, SC",45045.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,16.0,21979,Unreliable,0.025%,2009,0.025,16.0,21979.0,72.7967605442,45045,SC,45045,Greenville County,Greenville County_2009
977,,"Greenville County, SC",45045.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,12.0,24675,Unreliable,0.019%,2009,0.019,12.0,24675.0,48.632218845,45045,SC,45045,Greenville County,Greenville County_2009
978,,"Greenville County, SC",45045.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,18.0,23921,Unreliable,0.029%,2009,0.029,18.0,23921.0,75.247690314,45045,SC,45045,Greenville County,Greenville County_2009
979,,"Greenville County, SC",45045.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,17.0,19731,Unreliable,0.027%,2009,0.027,17.0,19731.0,86.1588363489,45045,SC,45045,Greenville County,Greenville County_2009
980,,"Horry County, SC",45051.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,11.0,15882,Unreliable,0.017%,2009,0.017,11.0,15882.0,69.2607983881,45051,SC,45051,Horry County,Horry County_2009
981,,"Horry County, SC",45051.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,10.0,14398,Unreliable,0.016%,2009,0.016,10.0,14398.0,69.454090846,45051,SC,45051,Horry County,Horry County_2009
982,,"Spartanburg County, SC",45083.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,11039,Unreliable,0.017%,2009,0.017,11.0,11039.0,99.6467071293,45083,SC,45083,Spartanburg County,Spartanburg County_2009
983,,"Spartanburg County, SC",45083.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,11.0,15422,Unreliable,0.017%,2009,0.017,11.0,15422.0,71.3266761769,45083,SC,45083,Spartanburg County,Spartanburg County_2009
984,,"Spartanburg County, SC",45083.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,18.0,15161,Unreliable,0.029%,2009,0.029,18.0,15161.0,118.725677726,45083,SC,45083,Spartanburg County,Spartanburg County_2009
985,,"Davidson County, TN",47037.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,21.0,26009,80.741,0.033%,2009,0.033,21.0,26009.0,80.741281864,47037,TN,47037,Davidson County,Davidson County_2009
986,,"Davidson County, TN",47037.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,24.0,27872,86.108,0.038%,2009,0.038,24.0,27872.0,86.1079219288,47037,TN,47037,Davidson County,Davidson County_2009
987,,"Davidson County, TN",47037.0,45-54 years,45-54,Male,M,Black or African American,2054-5,Not Hispanic or Latino,2186-2,13.0,10806,Unreliable,0.021%,2009,0.021,13.0,10806.0,120.303535073,47037,TN,47037,Davidson County,Davidson County_2009
988,,"Davidson County, TN",47037.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,36.0,26643,135.120,0.057%,2009,0.057,36.0,26643.0,135.119918928,47037,TN,47037,Davidson County,Davidson County_2009
989,,"Davidson County, TN",47037.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,38.0,22038,172.429,0.060%,2009,0.06,38.0,22038.0,172.429440058,47037,TN,47037,Davidson County,Davidson County_2009
990,,"Hamilton County, TN",47065.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,10.0,18357,Unreliable,0.016%,2009,0.016,10.0,18357.0,54.4751321022,47065,TN,47065,Hamilton County,Hamilton County_2009
991,,"Knox County, TN",47093.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,24439,Unreliable,0.017%,2009,0.017,11.0,24439.0,45.0100249601,47093,TN,47093,Knox County,Knox County_2009
992,,"Knox County, TN",47093.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,15.0,27940,Unreliable,0.024%,2009,0.024,15.0,27940.0,53.6864710093,47093,TN,47093,Knox County,Knox County_2009
993,,"Knox County, TN",47093.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,26.0,26677,97.462,0.041%,2009,0.041,26.0,26677.0,97.4622333846,47093,TN,47093,Knox County,Knox County_2009
994,,"Knox County, TN",47093.0,55-64 years,55-64,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,10.0,23776,Unreliable,0.016%,2009,0.016,10.0,23776.0,42.0592193809,47093,TN,47093,Knox County,Knox County_2009
995,,"Knox County, TN",47093.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,18.0,21852,Unreliable,0.029%,2009,0.029,18.0,21852.0,82.3723228995,47093,TN,47093,Knox County,Knox County_2009
996,,"Shelby County, TN",47157.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,13.0,23045,Unreliable,0.021%,2009,0.021,13.0,23045.0,56.4113690605,47157,TN,47157,Shelby County,Shelby County_2009
997,,"Shelby County, TN",47157.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,10.0,24107,Unreliable,0.016%,2009,0.016,10.0,24107.0,41.4817272991,47157,TN,47157,Shelby County,Shelby County_2009
998,,"Shelby County, TN",47157.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,16.0,30686,Unreliable,0.025%,2009,0.025,16.0,30686.0,52.1410415173,47157,TN,47157,Shelby County,Shelby County_2009
999,,"Shelby County, TN",47157.0,45-54 years,45-54,Male,M,Black or African American,2054-5,Not Hispanic or Latino,2186-2,24.0,29209,82.166,0.038%,2009,0.038,24.0,29209.0,82.1664555445,47157,TN,47157,Shelby County,Shelby County_2009
1000,,"Shelby County, TN",47157.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,18.0,29089,Unreliable,0.029%,2009,0.029,18.0,29089.0,61.8790608134,47157,TN,47157,Shelby County,Shelby County_2009
1001,,"Shelby County, TN",47157.0,55-64 years,55-64,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,14.0,26626,Unreliable,0.022%,2009,0.022,14.0,26626.0,52.5801847818,47157,TN,47157,Shelby County,Shelby County_2009
1002,,"Shelby County, TN",47157.0,55-64 years,55-64,Male,M,Black or African American,2054-5,Not Hispanic or Latino,2186-2,19.0,20429,Unreliable,0.030%,2009,0.03,19.0,20429.0,93.0050418523,47157,TN,47157,Shelby County,Shelby County_2009
1003,,"Shelby County, TN",47157.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,12.0,25426,Unreliable,0.019%,2009,0.019,12.0,25426.0,47.1957838433,47157,TN,47157,Shelby County,Shelby County_2009
1004,,"Bexar County, TX",48029.0,15-24 years,15-24,Male,M,White,2106-3,Hispanic or Latino,2135-2,18.0,79546,Unreliable,0.029%,2009,0.029,18.0,79546.0,22.6284162623,48029,TX,48029,Bexar County,Bexar County_2009
1005,,"Bexar County, TX",48029.0,25-34 years,25-34,Female,F,White,2106-3,Hispanic or Latino,2135-2,13.0,72906,Unreliable,0.021%,2009,0.021,13.0,72906.0,17.8311798755,48029,TX,48029,Bexar County,Bexar County_2009
1006,,"Bexar County, TX",48029.0,25-34 years,25-34,Male,M,White,2106-3,Hispanic or Latino,2135-2,22.0,70843,31.055,0.035%,2009,0.035,22.0,70843.0,31.0545854919,48029,TX,48029,Bexar County,Bexar County_2009
1007,,"Bexar County, TX",48029.0,35-44 years,35-44,Female,F,White,2106-3,Hispanic or Latino,2135-2,11.0,66713,Unreliable,0.017%,2009,0.017,11.0,66713.0,16.4885404644,48029,TX,48029,Bexar County,Bexar County_2009
1008,,"Bexar County, TX",48029.0,35-44 years,35-44,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,11.0,34530,Unreliable,0.017%,2009,0.017,11.0,34530.0,31.8563567912,48029,TX,48029,Bexar County,Bexar County_2009
1009,,"Bexar County, TX",48029.0,35-44 years,35-44,Male,M,White,2106-3,Hispanic or Latino,2135-2,36.0,62444,57.652,0.057%,2009,0.057,36.0,62444.0,57.6516558837,48029,TX,48029,Bexar County,Bexar County_2009
1010,,"Bexar County, TX",48029.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,14.0,35500,Unreliable,0.022%,2009,0.022,14.0,35500.0,39.4366197183,48029,TX,48029,Bexar County,Bexar County_2009
1011,,"Bexar County, TX",48029.0,45-54 years,45-54,Male,M,White,2106-3,Hispanic or Latino,2135-2,39.0,54762,71.217,0.062%,2009,0.062,39.0,54762.0,71.2172674482,48029,TX,48029,Bexar County,Bexar County_2009
1012,,"Bexar County, TX",48029.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,27.0,40024,67.460,0.043%,2009,0.043,27.0,40024.0,67.4595242854,48029,TX,48029,Bexar County,Bexar County_2009
1013,,"Bexar County, TX",48029.0,55-64 years,55-64,Male,M,White,2106-3,Hispanic or Latino,2135-2,25.0,36048,69.352,0.040%,2009,0.04,25.0,36048.0,69.3519751443,48029,TX,48029,Bexar County,Bexar County_2009
1014,,"Bexar County, TX",48029.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,19.0,33933,Unreliable,0.030%,2009,0.03,19.0,33933.0,55.9926914803,48029,TX,48029,Bexar County,Bexar County_2009
1015,,"Bexar County, TX",48029.0,65-74 years,65-74,Male,M,White,2106-3,Hispanic or Latino,2135-2,14.0,18329,Unreliable,0.022%,2009,0.022,14.0,18329.0,76.3816902177,48029,TX,48029,Bexar County,Bexar County_2009
1016,,"Collin County, TX",48085.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,10.0,30181,Unreliable,0.016%,2009,0.016,10.0,30181.0,33.1334283158,48085,TX,48085,Collin County,Collin County_2009
1017,,"Collin County, TX",48085.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,18.0,41712,Unreliable,0.029%,2009,0.029,18.0,41712.0,43.1530494822,48085,TX,48085,Collin County,Collin County_2009
1018,,"Collin County, TX",48085.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,10.0,27458,Unreliable,0.016%,2009,0.016,10.0,27458.0,36.4192585039,48085,TX,48085,Collin County,Collin County_2009
1019,,"Dallas County, TX",48113.0,15-24 years,15-24,Male,M,White,2106-3,Hispanic or Latino,2135-2,10.0,77763,Unreliable,0.016%,2009,0.016,10.0,77763.0,12.8595861785,48113,TX,48113,Dallas County,Dallas County_2009
1020,,"Dallas County, TX",48113.0,25-34 years,25-34,Male,M,White,2106-3,Hispanic or Latino,2135-2,14.0,83680,Unreliable,0.022%,2009,0.022,14.0,83680.0,16.7304015296,48113,TX,48113,Dallas County,Dallas County_2009
1021,,"Dallas County, TX",48113.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,17.0,57124,Unreliable,0.027%,2009,0.027,17.0,57124.0,29.7598207408,48113,TX,48113,Dallas County,Dallas County_2009
1022,,"Dallas County, TX",48113.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,21.0,55390,37.913,0.033%,2009,0.033,21.0,55390.0,37.9129806824,48113,TX,48113,Dallas County,Dallas County_2009
1023,,"Dallas County, TX",48113.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,28.0,69217,40.452,0.044%,2009,0.044,28.0,69217.0,40.4524899952,48113,TX,48113,Dallas County,Dallas County_2009
1024,,"Dallas County, TX",48113.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,45.0,69657,64.602,0.071%,2009,0.071,45.0,69657.0,64.6022653861,48113,TX,48113,Dallas County,Dallas County_2009
1025,,"Dallas County, TX",48113.0,55-64 years,55-64,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,13.0,60371,Unreliable,0.021%,2009,0.021,13.0,60371.0,21.5335177486,48113,TX,48113,Dallas County,Dallas County_2009
1026,,"Dallas County, TX",48113.0,55-64 years,55-64,Male,M,Black or African American,2054-5,Not Hispanic or Latino,2186-2,13.0,20972,Unreliable,0.021%,2009,0.021,13.0,20972.0,61.9874117871,48113,TX,48113,Dallas County,Dallas County_2009
1027,,"Dallas County, TX",48113.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,22.0,55600,39.568,0.035%,2009,0.035,22.0,55600.0,39.5683453237,48113,TX,48113,Dallas County,Dallas County_2009
1028,,"Denton County, TX",48121.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,29184,Unreliable,0.017%,2009,0.017,11.0,29184.0,37.6918859649,48121,TX,48121,Denton County,Denton County_2009
1029,,"El Paso County, TX",48141.0,25-34 years,25-34,Male,M,White,2106-3,Hispanic or Latino,2135-2,10.0,39352,Unreliable,0.016%,2009,0.016,10.0,39352.0,25.4116690384,48141,TX,48141,El Paso County,El Paso County_2009
1030,,"El Paso County, TX",48141.0,35-44 years,35-44,Male,M,White,2106-3,Hispanic or Latino,2135-2,12.0,38038,Unreliable,0.019%,2009,0.019,12.0,38038.0,31.5473999685,48141,TX,48141,El Paso County,El Paso County_2009
1031,,"El Paso County, TX",48141.0,45-54 years,45-54,Male,M,White,2106-3,Hispanic or Latino,2135-2,16.0,35629,Unreliable,0.025%,2009,0.025,16.0,35629.0,44.9072384855,48141,TX,48141,El Paso County,El Paso County_2009
1032,,"El Paso County, TX",48141.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,8352,Unreliable,0.017%,2009,0.017,11.0,8352.0,131.704980843,48141,TX,48141,El Paso County,El Paso County_2009
1033,,"El Paso County, TX",48141.0,55-64 years,55-64,Male,M,White,2106-3,Hispanic or Latino,2135-2,19.0,24153,Unreliable,0.030%,2009,0.03,19.0,24153.0,78.6651761686,48141,TX,48141,El Paso County,El Paso County_2009
1034,,"Galveston County, TX",48167.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,11.0,15599,Unreliable,0.017%,2009,0.017,11.0,15599.0,70.5173408552,48167,TX,48167,Galveston County,Galveston County_2009
1035,,"Harris County, TX",48201.0,15-24 years,15-24,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,14.0,79007,Unreliable,0.022%,2009,0.022,14.0,79007.0,17.7199488653,48201,TX,48201,Harris County,Harris County_2009
1036,,"Harris County, TX",48201.0,25-34 years,25-34,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,26.0,93177,27.904,0.041%,2009,0.041,26.0,93177.0,27.9038818593,48201,TX,48201,Harris County,Harris County_2009
1037,,"Harris County, TX",48201.0,25-34 years,25-34,Male,M,Black or African American,2054-5,Not Hispanic or Latino,2186-2,10.0,52961,Unreliable,0.016%,2009,0.016,10.0,52961.0,18.8818186968,48201,TX,48201,Harris County,Harris County_2009
1038,,"Harris County, TX",48201.0,25-34 years,25-34,Male,M,White,2106-3,Hispanic or Latino,2135-2,17.0,149701,Unreliable,0.027%,2009,0.027,17.0,149701.0,11.355969566,48201,TX,48201,Harris County,Harris County_2009
1039,,"Harris County, TX",48201.0,25-34 years,25-34,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,36.0,95392,37.739,0.057%,2009,0.057,36.0,95392.0,37.7390137538,48201,TX,48201,Harris County,Harris County_2009
1040,,"Harris County, TX",48201.0,35-44 years,35-44,Female,F,White,2106-3,Hispanic or Latino,2135-2,10.0,111764,Unreliable,0.016%,2009,0.016,10.0,111764.0,8.9474249311,48201,TX,48201,Harris County,Harris County_2009
1041,,"Harris County, TX",48201.0,35-44 years,35-44,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,41.0,92969,44.101,0.065%,2009,0.065,41.0,92969.0,44.100721746,48201,TX,48201,Harris County,Harris County_2009
1042,,"Harris County, TX",48201.0,35-44 years,35-44,Male,M,White,2106-3,Hispanic or Latino,2135-2,27.0,119857,22.527,0.043%,2009,0.043,27.0,119857.0,22.5268444897,48201,TX,48201,Harris County,Harris County_2009
1043,,"Harris County, TX",48201.0,35-44 years,35-44,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,38.0,95693,39.710,0.060%,2009,0.06,38.0,95693.0,39.7103236391,48201,TX,48201,Harris County,Harris County_2009
1044,,"Harris County, TX",48201.0,45-54 years,45-54,Female,F,Black or African American,2054-5,Not Hispanic or Latino,2186-2,13.0,57054,Unreliable,0.021%,2009,0.021,13.0,57054.0,22.7854313457,48201,TX,48201,Harris County,Harris County_2009
1045,,"Harris County, TX",48201.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,58.0,117621,49.311,0.092%,2009,0.092,58.0,117621.0,49.3109223693,48201,TX,48201,Harris County,Harris County_2009
1046,,"Harris County, TX",48201.0,45-54 years,45-54,Male,M,Black or African American,2054-5,Not Hispanic or Latino,2186-2,18.0,47375,Unreliable,0.029%,2009,0.029,18.0,47375.0,37.9947229551,48201,TX,48201,Harris County,Harris County_2009
1047,,"Harris County, TX",48201.0,45-54 years,45-54,Male,M,White,2106-3,Hispanic or Latino,2135-2,27.0,81927,32.956,0.043%,2009,0.043,27.0,81927.0,32.9561682962,48201,TX,48201,Harris County,Harris County_2009
1048,,"Harris County, TX",48201.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,55.0,118057,46.588,0.087%,2009,0.087,55.0,118057.0,46.5876652803,48201,TX,48201,Harris County,Harris County_2009
1050,,"Harris County, TX",48201.0,55-64 years,55-64,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,32.0,98950,32.340,0.051%,2009,0.051,32.0,98950.0,32.3395654371,48201,TX,48201,Harris County,Harris County_2009
1051,,"Harris County, TX",48201.0,55-64 years,55-64,Male,M,Black or African American,2054-5,Not Hispanic or Latino,2186-2,17.0,31434,Unreliable,0.027%,2009,0.027,17.0,31434.0,54.0815677292,48201,TX,48201,Harris County,Harris County_2009
1052,,"Harris County, TX",48201.0,55-64 years,55-64,Male,M,White,2106-3,Hispanic or Latino,2135-2,18.0,41516,Unreliable,0.029%,2009,0.029,18.0,41516.0,43.3567781096,48201,TX,48201,Harris County,Harris County_2009
1053,,"Harris County, TX",48201.0,55-64 years,55-64,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,42.0,97771,42.958,0.067%,2009,0.067,42.0,97771.0,42.9575231919,48201,TX,48201,Harris County,Harris County_2009
1054,,"Harris County, TX",48201.0,65-74 years,65-74,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,10.0,48872,Unreliable,0.016%,2009,0.016,10.0,48872.0,20.4616140121,48201,TX,48201,Harris County,Harris County_2009
1055,,"Montgomery County, TX",48339.0,35-44 years,35-44,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,12.0,23118,Unreliable,0.019%,2009,0.019,12.0,23118.0,51.9076044641,48339,TX,48339,Montgomery County,Montgomery County_2009
1056,,"Montgomery County, TX",48339.0,45-54 years,45-54,Female,F,White,2106-3,Not Hispanic or Latino,2186-2,10.0,27351,Unreliable,0.016%,2009,0.016,10.0,27351.0,36.5617344887,48339,TX,48339,Montgomery County,Montgomery County_2009
1057,,"Montgomery County, TX",48339.0,45-54 years,45-54,Male,M,White,2106-3,Not Hispanic or Latino,2186-2,12.0,26888,Unreliable,0.019%,2009,0.019,12.0,26888.0,44.6295745314,48339,TX,48339,Montgomery County,Montgomery County_2009
